D1,F1,D2,F2,D3,F3,D4,F4,D5,F5,D6,F6,D7,F7
1.103576,13.109388,1.667826,13.671423,1.008402,15.301276,1.184652,11.930027,1.458924,12.866208,1.24463,13.192578,1.48584,14.741292
1.104534,13.124788,1.668742,13.673423,1.009482,15.314376,1.185608,11.943726,1.45992,12.872909,1.245626,13.209378,1.486736,14.755892
1.105652,13.135588,1.669862,13.680423,1.010498,15.323377,1.186646,11.957427,1.460978,12.888309,1.246562,13.214077,1.487854,14.769092
1.106608,13.137688,1.670838,13.684723,1.011434,15.333277,1.187704,11.956827,1.461956,12.889908,1.24768,13.215377,1.48881,14.776092
1.107584,13.153888,1.671854,13.705723,1.01235,15.344276,1.18866,11.966726,1.462972,12.901609,1.248678,13.230578,1.489766,14.773392
1.108542,13.168788,1.672934,13.708222,1.01349,15.352676,1.189636,11.983726,1.463868,12.902608,1.249594,13.248177,1.490866,14.793892
1.10966,13.165188,1.673828,13.732022,1.014466,15.363477,1.190592,11.984326,1.464986,12.925309,1.25057,13.255977,1.491902,14.806692
1.110616,13.185588,1.674886,13.731823,1.015422,15.375277,1.191692,11.994627,1.465942,12.928008,1.251668,13.268777,1.492818,14.815492
1.111614,13.189688,1.675802,13.741023,1.016358,15.382676,1.192708,12.008827,1.46696,12.938909,1.252646,13.265377,1.493836,14.828292
1.112528,13.197689,1.676758,13.747522,1.017558,15.404276,1.193644,12.011326,1.467876,12.947909,1.253602,13.286977,1.49473,14.838092
1.113688,13.204888,1.677918,13.760322,1.018474,15.411576,1.194662,12.028327,1.469036,12.951908,1.254558,13.297978,1.49587,14.842593
1.114624,13.215788,1.678834,13.771723,1.01943,15.420576,1.1957,12.037426,1.46995,12.957109,1.255738,13.301378,1.496786,14.863792
1.11558,13.224088,1.67985,13.775823,1.020406,15.422276,1.196614,12.047626,1.470906,12.967509,1.256592,13.313878,1.497782,14.860792
1.116558,13.238489,1.680766,13.786423,1.021506,15.440076,1.197592,12.056726,1.471884,12.979609,1.25761,13.322278,1.498738,14.874092
1.117676,13.250088,1.681886,13.794823,1.022462,15.451676,1.198568,12.065926,1.472982,12.972309,1.258606,13.338177,1.499858,14.879492
1.118632,13.252589,1.682882,13.801123,1.023438,15.469076,1.199708,12.066526,1.474,12.987608,1.259684,13.336877,1.500814,14.887593
1.119588,13.261788,1.683798,13.809723,1.024374,15.466776,1.200664,12.087726,1.474956,13.003309,1.260662,13.365077,1.501812,14.903092
1.120544,13.273489,1.684754,13.821723,1.025512,15.485677,1.20162,12.091926,1.475872,13.007108,1.261596,13.359177,1.502706,14.911692
1.121704,13.283888,1.685832,13.826822,1.02647,15.492476,1.202638,12.105326,1.47699,13.020708,1.262554,13.369578,1.503886,14.916792
1.12264,13.295289,1.68685,13.844123,1.027466,15.502776,1.203694,12.099826,1.477946,13.019908,1.263672,13.386777,1.504842,14.927192
1.123576,13.298588,1.687846,13.855323,1.028382,15.510877,1.204672,12.125726,1.478922,13.022708,1.264648,13.387778,1.505798,14.938992
1.124572,13.317689,1.688762,13.860622,1.0295,15.526876,1.205608,12.134026,1.47992,13.047709,1.265626,13.406178,1.506714,14.949292
1.125672,13.322188,1.68988,13.877723,1.030518,15.542176,1.206644,12.146327,1.48106,13.057108,1.266562,13.415678,1.507854,14.963393
1.126628,13.323188,1.690858,13.875523,1.031434,15.546077,1.207724,12.152226,1.481934,13.059009,1.2677,13.425078,1.50883,14.965692
1.127624,13.341488,1.691854,13.889322,1.03239,15.555877,1.20866,12.162527,1.48291,13.071609,1.268718,13.431878,1.509786,14.974693
1.1285,13.356389,1.69277,13.890523,1.033508,15.573176,1.209636,12.178027,1.483866,13.076808,1.269612,13.447978,1.510762,14.989792
1.129618,13.356888,1.69393,13.911523,1.034464,15.581276,1.210592,12.187027,1.485026,13.081508,1.27057,13.454077,1.511902,14.997793
1.130636,13.366989,1.694866,13.917023,1.035422,15.584976,1.21171,12.194526,1.485962,13.086909,1.271688,13.466077,1.512858,15.005493
1.131632,13.379288,1.69576,13.916122,1.036398,15.599176,1.212668,12.187326,1.48696,13.100209,1.272604,13.478478,1.513774,15.021792
1.132548,13.381188,1.696778,13.926022,1.037536,15.620377,1.213684,12.208426,1.487874,13.105508,1.2736,13.485478,1.51475,15.028392
1.133668,13.399688,1.697916,13.942423,1.038472,15.630376,1.21458,12.222826,1.488994,13.123108,1.274556,13.496277,1.51587,15.042592
1.134664,13.411189,1.698894,13.953523,1.03949,15.632676,1.21574,12.230226,1.48995,13.117009,1.275736,13.504278,1.516826,15.049892
1.1356,13.418088,1.69981,13.960422,1.040548,15.644977,1.216696,12.236826,1.490906,13.129809,1.276672,13.522277,1.517802,15.054992
1.136556,13.425088,1.700766,13.963523,1.041504,15.657276,1.217672,12.260726,1.491944,13.144609,1.277608,13.537178,1.518758,15.070692
1.137676,13.432088,1.701904,13.973523,1.04248,15.670977,1.218588,12.259926,1.493022,13.150209,1.278564,13.540377,1.519898,15.074192
1.138632,13.444789,1.70286,13.985423,1.043416,15.677776,1.219726,12.268326,1.493958,13.153308,1.279684,13.551177,1.520792,15.082892
1.139628,13.452188,1.703878,14.002422,1.044556,15.690776,1.220704,12.276526,1.494914,13.163309,1.28066,13.557578,1.52183,15.091292
1.140564,13.459088,1.704774,14.001523,1.045472,15.713777,1.221598,12.280726,1.49587,13.178109,1.281616,13.574378,1.522786,15.101892
1.141724,13.479588,1.705892,14.015523,1.046448,15.714577,1.222636,12.305027,1.49705,13.179408,1.282572,13.570577,1.523866,15.114393
1.14264,13.483388,1.706848,14.027323,1.047506,15.735476,1.223714,12.311726,1.497946,13.179408,1.283712,13.587577,1.524842,15.117692
1.143616,13.486088,1.707804,14.037522,1.048402,15.733577,1.224692,12.320426,1.498922,13.188609,1.284668,13.597477,1.525798,15.128493
1.144512,13.499888,1.708782,14.040123,1.04952,15.751276,1.225626,12.331827,1.499918,13.208409,1.285644,13.614877,1.526876,15.145293
1.145712,13.501388,1.70994,14.056723,1.050476,15.756376,1.226604,12.343226,1.500998,13.210709,1.286602,13.619277,1.527852,15.147692
1.146648,13.522488,1.710876,14.058423,1.051452,15.775576,1.227682,12.347927,1.501974,13.219509,1.2877,13.629278,1.52883,15.152892
1.147604,13.529089,1.711832,14.060122,1.052552,15.784576,1.228678,12.354726,1.50293,13.233009,1.288636,13.643177,1.529766,15.167992
1.14858,13.536488,1.71281,14.085322,1.053508,15.788576,1.229634,12.368526,1.503948,13.246209,1.289612,13.656477,1.530762,15.187292
1.149678,13.544689,1.713908,14.087823,1.054526,15.813576,1.230632,12.376826,1.505026,13.247709,1.290568,13.656178,1.531902,15.189493
1.150656,13.560488,1.714864,14.097023,1.05544,15.817476,1.23173,12.387726,1.506002,13.255509,1.291646,13.676478,1.532858,15.197993
1.151632,13.565488,1.71578,14.104322,1.056418,15.819675,1.232646,12.395627,1.506938,13.263909,1.292644,13.687778,1.533854,15.204392
1.152528,13.578788,1.716776,14.111723,1.057536,15.837976,1.233622,12.407426,1.507914,13.272209,1.2936,13.692578,1.534932,15.218392
1.153646,13.581988,1.717896,14.127823,1.058492,15.851877,1.2346,12.411927,1.509014,13.275608,1.294638,13.711378,1.535848,15.229992
1.154642,13.595789,1.718852,14.135322,1.059448,15.861277,1.235718,12.436327,1.50997,13.285009,1.295696,13.711677,1.536846,15.242992
1.15566,13.609488,1.719828,14.145523,1.060568,15.873377,1.236694,12.437726,1.510986,13.290609,1.296692,13.726477,1.537802,15.255892
1.156576,13.611289,1.720826,14.157823,1.061484,15.892977,1.23763,12.447727,1.511922,13.301809,1.297608,13.731078,1.53888,15.255692
1.157654,13.629489,1.721904,14.166523,1.06244,15.891176,1.238608,12.452126,1.513,13.311308,1.298584,13.745878,1.539896,15.268992
1.15865,13.629988,1.72288,14.169923,1.063498,15.908377,1.239706,12.478527,1.513958,13.327508,1.299704,13.756677,1.540854,15.282692
1.159628,13.646389,1.723816,14.176123,1.064392,15.923676,1.240682,12.478226,1.514954,13.326208,1.30066,13.770478,1.54185,15.285392
1.160564,13.652588,1.724792,14.194423,1.065512,15.926977,1.24168,12.484127,1.51589,13.340309,1.301636,13.788578,1.542928,15.292392
1.161724,13.666288,1.725972,14.202823,1.066468,15.947876,1.242616,12.499826,1.51705,13.342709,1.302592,13.797778,1.543884,15.299492
1.162638,13.667988,1.72693,14.200522,1.067464,15.956377,1.243774,12.513426,1.518026,13.352708,1.303752,13.800078,1.544882,15.314792
1.163616,13.677788,1.727844,14.213022,1.068584,15.967577,1.24469,12.520326,1.518962,13.361208,1.304668,13.813978,1.545798,15.325093
1.164572,13.691989,1.7288,14.223022,1.06952,15.973576,1.245606,12.531826,1.519898,13.366708,1.305624,13.820677,1.546936,15.338393
1.16571,13.698489,1.72992,14.234822,1.070496,15.983477,1.246624,12.540327,1.521098,13.374608,1.3066,13.840177,1.547872,15.351292
1.166708,13.716088,1.730836,14.239722,1.071392,15.993076,1.247742,12.552826,1.521972,13.381709,1.30774,13.839077,1.548848,15.358192
1.167582,13.714388,1.731792,14.252422,1.07245,16.015676,1.248698,12.556926,1.52295,13.391109,1.308676,13.855677,1.549804,15.370192
1.168518,13.722189,1.73285,14.262623,1.073486,16.032076,1.249634,12.575126,1.523966,13.400709,1.309632,13.869777,1.550924,15.378592
1.169698,13.732789,1.733908,14.263223,1.074504,16.044676,1.25061,12.587526,1.525004,13.403408,1.310588,13.881677,1.551942,15.385592
1.170654,13.746288,1.734864,14.282022,1.07546,16.045477,1.25177,12.601326,1.52598,13.411909,1.311706,13.891878,1.552856,15.398392
1.17161,13.752188,1.73582,14.297923,1.076396,16.058277,1.252686,12.606126,1.526938,13.425608,1.312684,13.897777,1.553834,15.401792
1.172608,13.765189,1.736796,14.291822,1.077536,16.064676,1.253642,12.611927,1.527914,13.432908,1.31366,13.911478,1.554932,15.417592
1.173686,13.776888,1.737956,14.307623,1.078512,16.080576,1.254618,12.619126,1.529094,13.438508,1.314576,13.922577,1.555848,15.424093
1.174662,13.782888,1.738912,14.317323,1.079468,16.095476,1.255738,12.637626,1.53003,13.454209,1.315694,13.932778,1.556864,15.442293
1.17564,13.797988,1.739788,14.323322,1.080444,16.114675,1.256714,12.657326,1.530946,13.458309,1.316712,13.943677,1.55782,15.440993
1.176574,13.798588,1.740804,14.341022,1.081544,16.121876,1.25767,12.660726,1.531902,13.474108,1.317628,13.960277,1.55892,15.463892
1.177734,13.820489,1.741964,14.350022,1.08254,16.130976,1.258626,12.675626,1.53304,13.479308,1.318584,13.971278,1.559896,15.472593
1.17865,13.820088,1.74286,14.344422,1.083456,16.144075,1.259704,12.680226,1.534038,13.489008,1.319722,13.981778,1.560852,15.487993
1.179626,13.828188,1.743796,14.351422,1.084432,16.155077,1.260702,12.695926,1.534932,13.493709,1.32068,13.988878,1.56185,15.489393
1.180582,13.844088,1.744792,14.372622,1.08553,16.169876,1.261698,12.697126,1.53593,13.504308,1.321656,14.005477,1.562886,15.499893
1.181702,13.851589,1.74591,14.385723,1.086508,16.177277,1.262654,12.712427,1.537028,13.509109,1.322612,14.014178,1.563944,15.505892
1.182638,13.864588,1.746888,14.399423,1.087464,16.194876,1.263754,12.719726,1.537984,13.517908,1.32371,14.027677,1.56486,15.512892
1.183634,13.866788,1.747864,14.403723,1.08842,16.199676,1.26473,12.727726,1.53894,13.531908,1.324666,14.038678,1.565816,15.520492
1.18457,13.871789,1.748962,14.413523,1.08956,16.210176,1.265666,12.745427,1.539896,13.537909,1.325664,14.047577,1.566894,15.539993
1.18571,13.881789,1.74998,14.420523,1.090496,16.215677,1.266622,12.755826,1.541076,13.544809,1.3266,14.051777,1.567852,15.543592
1.186666,13.897789,1.750876,14.435822,1.091472,16.227776,1.267762,12.760827,1.542034,13.557908,1.327718,14.062778,1.568868,15.554492
1.187662,13.900388,1.751832,14.445223,1.092488,16.241877,1.268718,12.768726,1.542948,13.567809,1.328674,14.085678,1.569824,15.566292
1.188578,13.908989,1.753072,14.461523,1.093526,16.250477,1.269674,12.783226,1.543904,13.574909,1.32963,14.092977,1.570944,15.577392
1.189718,13.919088,1.753906,14.452722,1.094482,16.263176,1.27063,12.785726,1.545024,13.582609,1.330608,14.096577,1.5719,15.593092
1.190654,13.938589,1.754884,14.469422,1.09546,16.270876,1.27175,12.792826,1.54602,13.589408,1.331768,14.115077,1.572816,15.591592
1.19163,13.943489,1.75588,14.476923,1.096436,16.280077,1.272746,12.803926,1.546956,13.593409,1.332662,14.118178,1.573852,15.614092
1.192628,13.951688,1.756958,14.490823,1.097554,16.298576,1.27362,12.819827,1.547954,13.609608,1.333638,14.145578,1.574932,15.620092
1.193706,13.959388,1.757934,14.495422,1.098552,16.319576,1.274578,12.824626,1.549052,13.617408,1.334616,14.143577,1.575908,15.635292
1.194662,13.970289,1.758912,14.507623,1.099488,16.323477,1.275758,12.844526,1.549988,13.634109,1.335754,14.150877,1.576864,15.649392
1.195618,13.979588,1.759848,14.519823,1.100424,16.345276,1.276694,12.848126,1.550964,13.638809,1.33667,14.160378,1.57782,15.660093
1.196594,13.988888,1.760966,14.530823,1.101502,16.351576,1.27767,12.850127,1.551942,13.646809,1.337626,14.175177,1.57894,15.678092
1.197734,14.000588,1.761964,14.533523,1.102478,16.360777,1.278626,12.869727,1.5531,13.659909,1.338604,14.185777,1.579916,15.685692
1.19867,14.011988,1.762878,14.539423,1.103454,16.381077,1.279766,12.880026,1.553976,13.661008,1.339722,14.194277,1.580852,15.690092
1.199626,14.025088,1.763856,14.553223,1.104432,16.389076,1.2807,12.888727,1.554952,13.674408,1.340698,14.217477,1.58189,15.713092
1.200602,14.018388,1.764954,14.559422,1.10555,16.399977,1.281658,12.897526,1.555928,13.676608,1.341654,14.229578,1.582906,15.724593
1.201722,14.036588,1.76593,14.571322,1.106568,16.411577,1.282654,12.906526,1.557088,13.687008,1.34261,14.228478,1.583904,15.736792
1.202658,14.053988,1.766886,14.586722,1.107484,16.419676,1.283774,12.917527,1.558024,13.691308,1.343568,14.237277,1.58486,15.743692
1.203674,14.055388,1.767842,14.585623,1.10844,16.435575,1.284708,12.923027,1.55898,13.693709,1.344706,14.249777,1.585816,15.761193
1.20461,14.064088,1.768962,14.596223,1.1096,16.450077,1.285686,12.928426,1.559978,13.715808,1.345642,14.271878,1.586914,15.760192
1.20571,14.076788,1.769958,14.605423,1.110514,16.461777,1.286622,12.943726,1.561036,13.709909,1.34664,14.272377,1.58787,15.793392
1.206686,14.091988,1.770874,14.624022,1.11143,16.475477,1.28776,12.954727,1.561992,13.719509,1.347554,14.288578,1.588908,15.804092
1.207642,14.092488,1.77185,14.632223,1.112448,16.492876,1.288716,12.965626,1.562948,13.736108,1.348674,14.290178,1.589784,15.795792
1.20866,14.112188,1.77293,14.637922,1.113546,16.499475,1.289694,12.979526,1.563966,13.741509,1.349692,14.306677,1.590902,15.818693
1.209718,14.121889,1.773926,14.645022,1.114522,16.510876,1.29063,12.975426,1.565104,13.758708,1.350606,14.316678,1.591878,15.832292
1.210674,14.129888,1.774882,14.658523,1.115478,16.524076,1.291768,12.985627,1.56598,13.762609,1.351726,14.325778,1.592896,15.840492
1.21165,14.130088,1.775858,14.673822,1.116456,16.532476,1.292704,12.999026,1.566936,13.765108,1.352702,14.337377,1.593832,15.849992
1.212606,14.135989,1.776978,14.682623,1.117514,16.538677,1.293722,13.010626,1.567912,13.779409,1.353658,14.349477,1.594788,15.863693
1.213724,14.150788,1.777934,14.685423,1.11853,16.556677,1.294658,13.031826,1.569052,13.792009,1.354614,14.360877,1.595906,15.867692
1.214702,14.152188,1.77885,14.700723,1.119486,16.567776,1.295756,13.031726,1.570068,13.796608,1.355714,14.373078,1.596864,15.881593
1.215618,14.169488,1.779866,14.707923,1.120444,16.584476,1.296712,13.044826,1.570964,13.794209,1.35673,14.382878,1.59784,15.893092
1.216594,14.183589,1.780802,14.720423,1.121542,16.591776,1.29771,13.066726,1.57196,13.810909,1.357646,14.396778,1.598756,15.910293
1.217712,14.191989,1.781942,14.721023,1.122538,16.610077,1.298646,13.068226,1.57304,13.828409,1.358582,14.400978,1.599914,15.924192
1.218668,14.198088,1.782898,14.725022,1.123474,16.617077,1.299784,13.073026,1.573996,13.831909,1.359742,14.413178,1.600872,15.936193
1.219686,14.200788,1.783896,14.742022,1.12441,16.631077,1.30068,13.086126,1.574972,13.840609,1.360698,14.419978,1.601828,15.944793
1.220602,14.219589,1.78481,14.741922,1.12557,16.649677,1.301656,13.088827,1.575968,13.845909,1.361654,14.433577,1.602844,15.945993
1.22172,14.224088,1.78595,14.755922,1.126506,16.653776,1.302674,13.106226,1.577108,13.865308,1.36261,14.446178,1.603922,15.967092
1.222698,14.232889,1.786886,14.767322,1.127482,16.672577,1.303752,13.117527,1.578004,13.863009,1.36375,14.462078,1.60488,15.982492
1.223634,14.236389,1.787862,14.773422,1.128642,16.689676,1.304708,13.126727,1.57898,13.887008,1.364686,14.469378,1.605876,16.004493
1.22461,14.258588,1.788818,14.783523,1.129598,16.701477,1.305706,13.133827,1.579936,13.884208,1.365622,14.480077,1.606812,15.995792
1.22577,14.256488,1.789896,14.791922,1.130494,16.709677,1.3066,13.145226,1.581116,13.904708,1.366658,14.483178,1.60793,16.018691
1.226684,14.264088,1.790934,14.803923,1.13147,16.725576,1.30778,13.160826,1.582052,13.907109,1.367738,14.496877,1.608846,16.027393
1.22764,14.282689,1.79185,14.814723,1.132446,16.731777,1.308716,13.168026,1.582988,13.919308,1.368734,14.512977,1.609844,16.029392
1.228598,14.284889,1.792826,14.814523,1.133566,16.747677,1.309692,13.178926,1.583944,13.934308,1.36965,14.525677,1.61082,16.045093
1.229736,14.304788,1.793926,14.827123,1.134542,16.760076,1.310648,13.188326,1.585042,13.944008,1.370626,14.536377,1.611918,16.060191
1.230672,14.303789,1.794922,14.836822,1.135498,16.767675,1.311728,13.203526,1.58606,13.950109,1.371746,14.532978,1.612874,16.071893
1.231648,14.313589,1.795838,14.855722,1.136454,16.788677,1.312724,13.205026,1.586956,13.956209,1.372722,14.544577,1.613872,16.084993
1.232606,14.315388,1.796978,14.857822,1.137594,16.800775,1.31368,13.209226,1.587992,13.969509,1.373638,14.564578,1.614808,16.088891
1.233724,14.343988,1.797934,14.865823,1.13857,16.810776,1.314656,13.219326,1.58905,13.973209,1.374614,14.573978,1.615968,16.111492
1.23468,14.334288,1.79891,14.878122,1.139506,16.828676,1.315756,13.232926,1.590006,13.981509,1.375754,14.574777,1.616882,16.125993
1.235656,14.354788,1.799866,14.894422,1.140442,16.821876,1.316732,13.238626,1.590984,13.988908,1.37673,14.593977,1.617838,16.132993
1.236592,14.363788,1.800822,14.894123,1.141562,16.849876,1.317688,13.257126,1.592,14.007208,1.377666,14.597377,1.618918,16.138192
1.237712,14.372489,1.801982,14.910023,1.142538,16.860676,1.318664,13.265526,1.5931,14.015508,1.378662,14.606078,1.619914,16.142593
1.238688,14.368389,1.802918,14.918322,1.143494,16.871977,1.319784,13.269227,1.594036,14.022209,1.37974,14.614177,1.62089,16.164392
1.239644,14.389088,1.803854,14.922723,1.14447,16.876076,1.3207,13.294126,1.594972,14.025608,1.380696,14.618678,1.621846,16.176193
1.240682,14.402789,1.804972,14.926123,1.14557,16.894676,1.321696,13.294226,1.595928,14.033908,1.381674,14.631677,1.622824,16.183791
1.24174,14.407988,1.80595,14.939922,1.146586,16.903477,1.322652,13.295927,1.597108,14.056308,1.38263,14.646278,1.623942,16.200893
1.242696,14.418488,1.806864,14.955023,1.147482,16.920376,1.323812,13.312326,1.598022,14.055008,1.383748,14.668778,1.624878,16.207792
1.243672,14.429588,1.80782,14.964323,1.148438,16.931375,1.324728,13.326127,1.598978,14.060809,1.384704,14.670678,1.625854,16.214591
